Year,Annee,ISO,Jurisdiction,Juridiction,Species-group,Groupe-d'especes,Tenure-En,Tenure-Fr,Area,Superficie
2020,2020,SK,Saskatchewan,Saskatchewan,Unspecified,Indeterminee,Private land,Terres privees,0,0
2020,2020,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2020,2020,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Provincial land,Terres provinciales,0,0
2020,2020,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2020,2020,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2020,2020,SK,Saskatchewan,Saskatchewan,Pine,Pin,Provincial land,Terres provinciales,66,66
2020,2020,SK,Saskatchewan,Saskatchewan,Spruce,epinette,Provincial land,Terres provinciales,5882,5882
2020,2020,SK,Saskatchewan,Saskatchewan,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2020,2020,YT,Yukon,Yukon,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2020,2020,YT,Yukon,Yukon,Fir,Sapin,Private land,Terres privees,0,0
2020,2020,YT,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2020,2020,YT,Yukon,Yukon,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2020,2020,YT,Yukon,Yukon,Pine,Pin,Private land,Terres privees,0,0
2020,2020,YT,Yukon,Yukon,Spruce,epinette,Private land,Terres privees,0,0
2020,2020,YT,Yukon,Yukon,Unspecified,Indeterminee,Private land,Terres privees,0,0
2020,2020,YT,Yukon,Yukon,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2020,2020,YT,Yukon,Yukon,Fir,Sapin,Provincial land,Terres provinciales,0,0
2020,2020,YT,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2020,2020,YT,Yukon,Yukon,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2020,2020,YT,Yukon,Yukon,Pine,Pin,Provincial land,Terres provinciales,0,0
2020,2020,YT,Yukon,Yukon,Spruce,epinette,Provincial land,Terres provinciales,14,14
2020,2020,YT,Yukon,Yukon,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2021,2021,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,
2021,2021,AB,Alberta,Alberta,Fir,Sapin,Private land,Terres privees,0,
2021,2021,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,
2021,2021,AB,Alberta,Alberta,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,
2021,2021,AB,Alberta,Alberta,Pine,Pin,Private land,Terres privees,0,
2021,2021,AB,Alberta,Alberta,Spruce,epinette,Private land,Terres privees,0,
2021,2021,AB,Alberta,Alberta,Unspecified,Indeterminee,Private land,Terres privees,0,
2021,2021,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2021,2021,AB,Alberta,Alberta,Fir,Sapin,Provincial land,Terres provinciales,0,0
2021,2021,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,7,7
2021,2021,AB,Alberta,Alberta,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2021,2021,AB,Alberta,Alberta,Pine,Pin,Provincial land,Terres provinciales,40277,40277
2021,2021,AB,Alberta,Alberta,Spruce,epinette,Provincial land,Terres provinciales,50241,50241
2021,2021,AB,Alberta,Alberta,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2021,2021,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolie,Private land,Terres privees,3,3
2021,2021,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Private land,Terres privees,0,
2021,2021,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,
2021,2021,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,4,4
2021,2021,BC,British Columbia,Colombie-Britannique,Pine,Pin,Private land,Terres privees,0,
2021,2021,BC,British Columbia,Colombie-Britannique,Spruce,epinette,Private land,Terres privees,0,
2021,2021,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Private land,Terres privees,0,
2021,2021,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,32972,32972
2021,2021,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Provincial land,Terres provinciales,1180,1180
2021,2021,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,116,116
2021,2021,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,16891,16891
2021,2021,BC,British Columbia,Colombie-Britannique,Pine,Pin,Provincial land,Terres provinciales,80870,80870
2021,2021,BC,British Columbia,Colombie-Britannique,Spruce,epinette,Provincial land,Terres provinciales,69933,69933
2021,2021,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2021,2021,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2021,2021,MB,Manitoba,Manitoba,Fir,Sapin,Private land,Terres privees,0,0
2021,2021,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2021,2021,MB,Manitoba,Manitoba,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2021,2021,MB,Manitoba,Manitoba,Pine,Pin,Private land,Terres privees,671,671
2021,2021,MB,Manitoba,Manitoba,Spruce,epinette,Private land,Terres privees,2355,2355
2021,2021,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Private land,Terres privees,0,0
2021,2021,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2021,2021,MB,Manitoba,Manitoba,Fir,Sapin,Provincial land,Terres provinciales,0,0
2021,2021,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2021,2021,MB,Manitoba,Manitoba,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2021,2021,MB,Manitoba,Manitoba,Pine,Pin,Provincial land,Terres provinciales,590,590
2021,2021,MB,Manitoba,Manitoba,Spruce,epinette,Provincial land,Terres provinciales,181,181
2021,2021,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Private land,Terres privees,0,
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Private land,Terres privees,41,41
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Spruce,epinette,Private land,Terres privees,1287,1287
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Private land,Terres privees,0,
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Provincial land,Terres provinciales,0,
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Provincial land,Terres provinciales,365,365
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Spruce,epinette,Provincial land,Terres provinciales,10691,10691
2021,2021,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Private land,Terres privees,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Private land,Terres privees,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,epinette,Private land,Terres privees,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Private land,Terres privees,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Provincial land,Terres provinciales,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Provincial land,Terres provinciales,0,
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,epinette,Provincial land,Terres provinciales,2362,2362
2021,2021,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Fir,Sapin,Private land,Terres privees,0,0
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Pine,Pin,Private land,Terres privees,3,3
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Spruce,epinette,Private land,Terres privees,3530,3530
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Private land,Terres privees,0,0
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Fir,Sapin,Provincial land,Terres provinciales,0,0
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Pine,Pin,Provincial land,Terres provinciales,0,0
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Spruce,epinette,Provincial land,Terres provinciales,1853,1853
2021,2021,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Private land,Terres privees,0,
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Private land,Terres privees,0,
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,epinette,Private land,Terres privees,0,
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Private land,Terres privees,0,
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Provincial land,Terres provinciales,0,
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Provincial land,Terres provinciales,0,
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,epinette,Provincial land,Terres provinciales,14,14
2021,2021,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,
2021,2021,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2021,2021,ON,Ontario,Ontario,Fir,Sapin,Private land,Terres privees,0,0
2021,2021,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2021,2021,ON,Ontario,Ontario,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2021,2021,ON,Ontario,Ontario,Pine,Pin,Private land,Terres privees,0,0
2021,2021,ON,Ontario,Ontario,Spruce,epinette,Private land,Terres privees,0,0
2021,2021,ON,Ontario,Ontario,Unspecified,Indeterminee,Private land,Terres privees,0,0
2021,2021,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2021,2021,ON,Ontario,Ontario,Fir,Sapin,Provincial land,Terres provinciales,0,0
2021,2021,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2021,2021,ON,Ontario,Ontario,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2021,2021,ON,Ontario,Ontario,Pine,Pin,Provincial land,Terres provinciales,27094,27094
2021,2021,ON,Ontario,Ontario,Spruce,epinette,Provincial land,Terres provinciales,32414,32414
2021,2021,ON,Ontario,Ontario,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Fir,Sapin,Private land,Terres privees,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Pine,Pin,Private land,Terres privees,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Spruce,epinette,Private land,Terres privees,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Unspecified,Indeterminee,Private land,Terres privees,367,367
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Fir,Sapin,Provincial land,Terres provinciales,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Pine,Pin,Provincial land,Terres provinciales,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Spruce,epinette,Provincial land,Terres provinciales,0,0
2021,2021,PE,Prince Edward Island,Ile-du-Prince-edouard,Unspecified,Indeterminee,Provincial land,Terres provinciales,99,99
2021,2021,QC,Quebec,Quebec,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2021,2021,QC,Quebec,Quebec,Fir,Sapin,Private land,Terres privees,0,0
2021,2021,QC,Quebec,Quebec,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2021,2021,QC,Quebec,Quebec,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2021,2021,QC,Quebec,Quebec,Pine,Pin,Private land,Terres privees,0,0
2021,2021,QC,Quebec,Quebec,Spruce,epinette,Private land,Terres privees,0,0
2021,2021,QC,Quebec,Quebec,Unspecified,Indeterminee,Private land,Terres privees,0,0
2021,2021,QC,Quebec,Quebec,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,
2021,2021,QC,Quebec,Quebec,Fir,Sapin,Provincial land,Terres provinciales,309,309
2021,2021,QC,Quebec,Quebec,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,530,530
2021,2021,QC,Quebec,Quebec,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,1099,1099
2021,2021,QC,Quebec,Quebec,Pine,Pin,Provincial land,Terres provinciales,10050,10050
2021,2021,QC,Quebec,Quebec,Spruce,epinette,Provincial land,Terres provinciales,57280,57280
2021,2021,QC,Quebec,Quebec,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,
2021,2021,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2021,2021,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Private land,Terres privees,0,0
2021,2021,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2021,2021,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2021,2021,SK,Saskatchewan,Saskatchewan,Pine,Pin,Private land,Terres privees,0,0
2021,2021,SK,Saskatchewan,Saskatchewan,Spruce,epinette,Private land,Terres privees,0,0
2021,2021,SK,Saskatchewan,Saskatchewan,Unspecified,Indeterminee,Private land,Terres privees,0,0
2021,2021,SK,Saskatchewan,Saskatchewan,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2021,2021,SK,Saskatchewan,Saskatchewan,Fir,Sapin,Provincial land,Terres provinciales,0,0
2021,2021,SK,Saskatchewan,Saskatchewan,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2021,2021,SK,Saskatchewan,Saskatchewan,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2021,2021,SK,Saskatchewan,Saskatchewan,Pine,Pin,Provincial land,Terres provinciales,66,66
2021,2021,SK,Saskatchewan,Saskatchewan,Spruce,epinette,Provincial land,Terres provinciales,5882,5882
2021,2021,SK,Saskatchewan,Saskatchewan,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2021,2021,YT,Yukon,Yukon,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2021,2021,YT,Yukon,Yukon,Fir,Sapin,Private land,Terres privees,0,0
2021,2021,YT,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2021,2021,YT,Yukon,Yukon,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2021,2021,YT,Yukon,Yukon,Pine,Pin,Private land,Terres privees,0,0
2021,2021,YT,Yukon,Yukon,Spruce,epinette,Private land,Terres privees,0,0
2021,2021,YT,Yukon,Yukon,Unspecified,Indeterminee,Private land,Terres privees,0,0
2021,2021,YT,Yukon,Yukon,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2021,2021,YT,Yukon,Yukon,Fir,Sapin,Provincial land,Terres provinciales,0,0
2021,2021,YT,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
