Year,Annee,ISO,Jurisdiction,Juridiction,Tenure-En,Tenure-Fr,Application-Method,Methode-d'application,Area,Superficie
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Private land,Terres privees,Aerial,Aerien,0,0
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Provincial land,Terres provinciales,Ground,Sol,0,0
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Private land,Terres privees,Ground,Sol,0,0
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Private land,Terres privees,Unspecified,Indeterminee,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Federal land,Terres federales,Aerial,Aerien,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Federal land,Terres federales,Ground,Sol,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Private land,Terres privees,Aerial,Aerien,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Provincial land,Terres provinciales,Ground,Sol,53,53
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Private land,Terres privees,Ground,Sol,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Private land,Terres privees,Unspecified,Indeterminee,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Federal land,Terres federales,Aerial,Aerien,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Federal land,Terres federales,Ground,Sol,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Private land,Terres privees,Aerial,Aerien,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Provincial land,Terres provinciales,Ground,Sol,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Private land,Terres privees,Ground,Sol,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Private land,Terres privees,Unspecified,Indeterminee,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Federal land,Terres federales,Aerial,Aerien,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Federal land,Terres federales,Ground,Sol,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Private land,Terres privees,Aerial,Aerien,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Provincial land,Terres provinciales,Ground,Sol,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Private land,Terres privees,Ground,Sol,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Private land,Terres privees,Unspecified,Indeterminee,0,0
2007,2007,NU,Nunavut,Nunavut,Federal land,Terres federales,Aerial,Aerien,0,0
2007,2007,NU,Nunavut,Nunavut,Federal land,Terres federales,Ground,Sol,0,0
2007,2007,NU,Nunavut,Nunavut,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2007,2007,ON,Ontario,Ontario,Federal land,Terres federales,Aerial,Aerien,0,0
2007,2007,ON,Ontario,Ontario,Federal land,Terres federales,Ground,Sol,0,0
2007,2007,ON,Ontario,Ontario,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2007,2007,ON,Ontario,Ontario,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2007,2007,ON,Ontario,Ontario,Private land,Terres privees,Aerial,Aerien,0,0
2007,2007,ON,Ontario,Ontario,Provincial land,Terres provinciales,Ground,Sol,0,0
2007,2007,ON,Ontario,Ontario,Private land,Terres privees,Ground,Sol,0,0
2007,2007,ON,Ontario,Ontario,Provincial land,Terres provinciales,Unspecified,Indeterminee,33079,33079
2007,2007,ON,Ontario,Ontario,Private land,Terres privees,Unspecified,Indeterminee,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Federal land,Terres federales,Aerial,Aerien,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Federal land,Terres federales,Ground,Sol,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Private land,Terres privees,Aerial,Aerien,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Provincial land,Terres provinciales,Ground,Sol,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Private land,Terres privees,Ground,Sol,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2007,2007,PE,Prince Edward Island,Ile-du-Prince-edouard,Private land,Terres privees,Unspecified,Indeterminee,0,0
2007,2007,QC,Quebec,Quebec,Federal land,Terres federales,Aerial,Aerien,0,0
2007,2007,QC,Quebec,Quebec,Federal land,Terres federales,Ground,Sol,0,0
2007,2007,QC,Quebec,Quebec,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2007,2007,QC,Quebec,Quebec,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2007,2007,QC,Quebec,Quebec,Private land,Terres privees,Aerial,Aerien,0,0
2007,2007,QC,Quebec,Quebec,Provincial land,Terres provinciales,Ground,Sol,589,589
2007,2007,QC,Quebec,Quebec,Private land,Terres privees,Ground,Sol,0,0
2007,2007,QC,Quebec,Quebec,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2007,2007,QC,Quebec,Quebec,Private land,Terres privees,Unspecified,Indeterminee,0,0
2007,2007,SK,Saskatchewan,Saskatchewan,Federal land,Terres federales,Aerial,Aerien,0,0
2007,2007,SK,Saskatchewan,Saskatchewan,Federal land,Terres federales,Ground,Sol,0,0
2007,2007,SK,Saskatchewan,Saskatchewan,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2007,2007,SK,Saskatchewan,Saskatchewan,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2007,2007,SK,Saskatchewan,Saskatchewan,Private land,Terres privees,Aerial,Aerien,0,0
2007,2007,SK,Saskatchewan,Saskatchewan,Provincial land,Terres provinciales,Ground,Sol,0,0
2007,2007,SK,Saskatchewan,Saskatchewan,Private land,Terres privees,Ground,Sol,0,0
2007,2007,SK,Saskatchewan,Saskatchewan,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2007,2007,SK,Saskatchewan,Saskatchewan,Private land,Terres privees,Unspecified,Indeterminee,0,0
2007,2007,YT,Yukon,Yukon,Federal land,Terres federales,Aerial,Aerien,0,0
2007,2007,YT,Yukon,Yukon,Federal land,Terres federales,Ground,Sol,0,0
2007,2007,YT,Yukon,Yukon,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2007,2007,YT,Yukon,Yukon,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2007,2007,YT,Yukon,Yukon,Private land,Terres privees,Aerial,Aerien,0,0
2007,2007,YT,Yukon,Yukon,Provincial land,Terres provinciales,Ground,Sol,50,50
2007,2007,YT,Yukon,Yukon,Private land,Terres privees,Ground,Sol,0,0
2007,2007,YT,Yukon,Yukon,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2007,2007,YT,Yukon,Yukon,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,AB,Alberta,Alberta,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,AB,Alberta,Alberta,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,AB,Alberta,Alberta,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,AB,Alberta,Alberta,Provincial land,Terres provinciales,Aerial,Aerien,595,595
2008,2008,AB,Alberta,Alberta,Private land,Terres privees,Aerial,Aerien,0,0
2008,2008,AB,Alberta,Alberta,Provincial land,Terres provinciales,Ground,Sol,0,0
2008,2008,AB,Alberta,Alberta,Private land,Terres privees,Ground,Sol,0,0
2008,2008,AB,Alberta,Alberta,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2008,2008,AB,Alberta,Alberta,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,BC,British Columbia,Colombie-Britannique,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,BC,British Columbia,Colombie-Britannique,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,BC,British Columbia,Colombie-Britannique,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,BC,British Columbia,Colombie-Britannique,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2008,2008,BC,British Columbia,Colombie-Britannique,Private land,Terres privees,Aerial,Aerien,0,0
2008,2008,BC,British Columbia,Colombie-Britannique,Provincial land,Terres provinciales,Ground,Sol,26,26
2008,2008,BC,British Columbia,Colombie-Britannique,Private land,Terres privees,Ground,Sol,0,0
2008,2008,BC,British Columbia,Colombie-Britannique,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2008,2008,BC,British Columbia,Colombie-Britannique,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,MB,Manitoba,Manitoba,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,MB,Manitoba,Manitoba,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,MB,Manitoba,Manitoba,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,MB,Manitoba,Manitoba,Provincial land,Terres provinciales,Aerial,Aerien,314,314
2008,2008,MB,Manitoba,Manitoba,Private land,Terres privees,Aerial,Aerien,0,0
2008,2008,MB,Manitoba,Manitoba,Provincial land,Terres provinciales,Ground,Sol,0,0
2008,2008,MB,Manitoba,Manitoba,Private land,Terres privees,Ground,Sol,0,0
2008,2008,MB,Manitoba,Manitoba,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2008,2008,MB,Manitoba,Manitoba,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Private land,Terres privees,Aerial,Aerien,0,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Provincial land,Terres provinciales,Ground,Sol,0,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Private land,Terres privees,Ground,Sol,0,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2008,2008,NB,New Brunswick,Nouveau-Brunswick,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Private land,Terres privees,Aerial,Aerien,0,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Provincial land,Terres provinciales,Ground,Sol,73,73
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Private land,Terres privees,Ground,Sol,0,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Private land,Terres privees,Aerial,Aerien,0,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Provincial land,Terres provinciales,Ground,Sol,0,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Private land,Terres privees,Ground,Sol,0,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2008,2008,NS,Nova Scotia,Nouvelle-ecosse,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Private land,Terres privees,Aerial,Aerien,0,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Provincial land,Terres provinciales,Ground,Sol,0,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Private land,Terres privees,Ground,Sol,0,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2008,2008,NT,Northwest Territories,Territoires du Nord-Ouest,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,NU,Nunavut,Nunavut,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,NU,Nunavut,Nunavut,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,NU,Nunavut,Nunavut,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,ON,Ontario,Ontario,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,ON,Ontario,Ontario,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,ON,Ontario,Ontario,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,ON,Ontario,Ontario,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2008,2008,ON,Ontario,Ontario,Private land,Terres privees,Aerial,Aerien,0,0
2008,2008,ON,Ontario,Ontario,Provincial land,Terres provinciales,Ground,Sol,0,0
2008,2008,ON,Ontario,Ontario,Private land,Terres privees,Ground,Sol,0,0
2008,2008,ON,Ontario,Ontario,Provincial land,Terres provinciales,Unspecified,Indeterminee,18980,18980
2008,2008,ON,Ontario,Ontario,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Private land,Terres privees,Aerial,Aerien,0,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Provincial land,Terres provinciales,Ground,Sol,0,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Private land,Terres privees,Ground,Sol,0,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,QC,Quebec,Quebec,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,QC,Quebec,Quebec,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,QC,Quebec,Quebec,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,QC,Quebec,Quebec,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2008,2008,QC,Quebec,Quebec,Private land,Terres privees,Aerial,Aerien,0,0
2008,2008,QC,Quebec,Quebec,Provincial land,Terres provinciales,Ground,Sol,600,600
2008,2008,QC,Quebec,Quebec,Private land,Terres privees,Ground,Sol,0,0
2008,2008,QC,Quebec,Quebec,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2008,2008,QC,Quebec,Quebec,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,SK,Saskatchewan,Saskatchewan,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,SK,Saskatchewan,Saskatchewan,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,SK,Saskatchewan,Saskatchewan,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,SK,Saskatchewan,Saskatchewan,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2008,2008,SK,Saskatchewan,Saskatchewan,Private land,Terres privees,Aerial,Aerien,0,0
2008,2008,SK,Saskatchewan,Saskatchewan,Provincial land,Terres provinciales,Ground,Sol,0,0
2008,2008,SK,Saskatchewan,Saskatchewan,Private land,Terres privees,Ground,Sol,0,0
2008,2008,SK,Saskatchewan,Saskatchewan,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2008,2008,SK,Saskatchewan,Saskatchewan,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,YT,Yukon,Yukon,Federal land,Terres federales,Aerial,Aerien,0,0
2008,2008,YT,Yukon,Yukon,Federal land,Terres federales,Ground,Sol,0,0
2008,2008,YT,Yukon,Yukon,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2008,2008,YT,Yukon,Yukon,Provincial land,Terres provinciales,Ground,Sol,35,35
2008,2008,YT,Yukon,Yukon,Private land,Terres privees,Ground,Sol,0,0
2008,2008,YT,Yukon,Yukon,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2008,2008,YT,Yukon,Yukon,Private land,Terres privees,Unspecified,Indeterminee,0,0
2008,2008,YT,Yukon,Yukon,Provincial land,Terres provinciales,Aerial,Aerien,0,0
2008,2008,YT,Yukon,Yukon,Private land,Terres privees,Aerial,Aerien,0,0
2009,2009,AB,Alberta,Alberta,Federal land,Terres federales,Aerial,Aerien,0,0
2009,2009,AB,Alberta,Alberta,Federal land,Terres federales,Ground,Sol,0,0
2009,2009,AB,Alberta,Alberta,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2009,2009,AB,Alberta,Alberta,Provincial land,Terres provinciales,Aerial,Aerien,1074,1074
2009,2009,AB,Alberta,Alberta,Private land,Terres privees,Aerial,Aerien,0,0
2009,2009,AB,Alberta,Alberta,Provincial land,Terres provinciales,Ground,Sol,0,0
2009,2009,AB,Alberta,Alberta,Private land,Terres privees,Ground,Sol,0,0
2009,2009,AB,Alberta,Alberta,Provincial land,Terres provinciales,Unspecified,Indeterminee,0,0
2009,2009,AB,Alberta,Alberta,Private land,Terres privees,Unspecified,Indeterminee,0,0
2009,2009,BC,British Columbia,Colombie-Britannique,Federal land,Terres federales,Aerial,Aerien,0,0
2009,2009,BC,British Columbia,Colombie-Britannique,Federal land,Terres federales,Ground,Sol,0,0
2009,2009,BC,British Columbia,Colombie-Britannique,Federal land,Terres federales,Unspecified,Indeterminee,0,0
2009,2009,BC,British Columbia,Colombie-Britannique,Provincial land,Terres provinciales,Aerial,Aerien,0,0
