Year,ISO,Jurisdiction,Species group,Tenure (En),Volume (cubic metres) (En),Data qualifier
1993,QC,Quebec,Softwoods,Federal land,0,u
1993,QC,Quebec,Unspecified,Federal land,0,u
1993,QC,Quebec,Unspecified,Federal land,486000,E
1993,SK,Saskatchewan,Softwoods,Provincial land,3605000,r
1993,SK,Saskatchewan,Softwoods,Private land,80000,e
1993,SK,Saskatchewan,Hardwoods,Provincial land,3001000,r
1993,SK,Saskatchewan,Hardwoods,Private land,200000,e
1993,SK,Saskatchewan,Unspecified,Provincial land,0,r
1993,SK,Saskatchewan,Unspecified,Private land,0,e
1993,SK,Saskatchewan,Hardwoods,Federal land,0,u
1993,SK,Saskatchewan,Softwoods,Federal land,0,u
1993,SK,Saskatchewan,Unspecified,Federal land,0,u
1993,SK,Saskatchewan,Unspecified,Federal land,461600,E
1993,YT,Yukon,Softwoods,Provincial land,0,u
1993,YT,Yukon,Softwoods,Private land,0,u
1993,YT,Yukon,Hardwoods,Provincial land,0,u
1993,YT,Yukon,Hardwoods,Private land,0,u
1993,YT,Yukon,Unspecified,Provincial land,0,u
1993,YT,Yukon,Unspecified,Private land,0,u
1993,YT,Yukon,Hardwoods,Federal land,0,u
1993,YT,Yukon,Softwoods,Federal land,0,u
1993,YT,Yukon,Unspecified,Federal land,0,u
1993,YT,Yukon,Unspecified,Federal land,8700,E
1994,AB,Alberta,Hardwoods,Private land,797285,E
1994,AB,Alberta,Softwoods,Private land,1186271,E
1994,AB,Alberta,Softwoods,Provincial land,12804005,a
1994,AB,Alberta,Hardwoods,Provincial land,9271429,a
1994,AB,Alberta,Unspecified,Provincial land,0,u
1994,AB,Alberta,Hardwoods,Federal land,0,u
1994,AB,Alberta,Softwoods,Federal land,0,u
1994,AB,Alberta,Unspecified,Federal land,0,u
1994,AB,Alberta,Unspecified,Federal land,948000,E
1994,BC,British Columbia,Hardwoods,Private land,627190,E
1994,BC,British Columbia,Softwoods,Private land,6757654,E
1994,BC,British Columbia,Softwoods,Private land regulated,2572567,a
1994,BC,British Columbia,Hardwoods,Private land regulated,12716,a
1994,BC,British Columbia,Unspecified,Private land regulated,0,u
1994,BC,British Columbia,Softwoods,Provincial land,66232323,a
1994,BC,British Columbia,Hardwoods,Provincial land,3058041,a
1994,BC,British Columbia,Unspecified,Provincial land,0,u
1994,BC,British Columbia,Hardwoods,Federal land,0,u
1994,BC,British Columbia,Softwoods,Federal land,0,u
1994,BC,British Columbia,Unspecified,Federal land,0,u
1994,BC,British Columbia,Unspecified,Federal land,541000,E
1994,GC,Canada,Hardwoods,Federal land,0,u
1994,GC,Canada,Softwoods,Federal land,0,u
1994,GC,Canada,Unspecified,Federal land,3813180,E
1994,MB,Manitoba,Softwoods,Provincial land,4690820,a
1994,MB,Manitoba,Softwoods,Private land,56110,a
1994,MB,Manitoba,Hardwoods,Provincial land,2340470,a
1994,MB,Manitoba,Hardwoods,Private land,675180,a
1994,MB,Manitoba,Unspecified,Provincial land,0,u
1994,MB,Manitoba,Unspecified,Private land,0,u
1994,MB,Manitoba,Hardwoods,Federal land,0,u
1994,MB,Manitoba,Softwoods,Federal land,0,u
1994,MB,Manitoba,Unspecified,Federal land,0,u
1994,MB,Manitoba,Unspecified,Federal land,95400,E
1994,NB,New Brunswick,Softwoods,Provincial land,3383330,a
1994,NB,New Brunswick,Softwoods,Private land,3474756,a
1994,NB,New Brunswick,Hardwoods,Provincial land,1672526,a
1994,NB,New Brunswick,Hardwoods,Private land,2204411,a
1994,NB,New Brunswick,Unspecified,Provincial land,0,u
1994,NB,New Brunswick,Unspecified,Private land,0,u
1994,NB,New Brunswick,Hardwoods,Federal land,0,u
1994,NB,New Brunswick,Softwoods,Federal land,0,u
1994,NB,New Brunswick,Unspecified,Federal land,0,u
1994,NB,New Brunswick,Unspecified,Federal land,163000,E
1994,NL,Newfoundland and Labrador,Softwoods,Provincial land,1145000,a
1994,NL,Newfoundland and Labrador,Softwoods,Private land,1835000,a
1994,NL,Newfoundland and Labrador,Hardwoods,Provincial land,0,u
1994,NL,Newfoundland and Labrador,Hardwoods,Private land,0,u
1994,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,u
1994,NL,Newfoundland and Labrador,Unspecified,Private land,0,u
1994,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
1994,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
1994,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
1994,NL,Newfoundland and Labrador,Unspecified,Federal land,6880,E
1994,NS,Nova Scotia,Softwoods,Provincial land,850000,a
1994,NS,Nova Scotia,Softwoods,Private land,2900000,a
1994,NS,Nova Scotia,Hardwoods,Provincial land,500000,a
1994,NS,Nova Scotia,Hardwoods,Private land,1000000,a
1994,NS,Nova Scotia,Unspecified,Provincial land,0,u
1994,NS,Nova Scotia,Unspecified,Private land,0,u
1994,NS,Nova Scotia,Hardwoods,Federal land,0,u
1994,NS,Nova Scotia,Softwoods,Federal land,0,u
1994,NS,Nova Scotia,Unspecified,Federal land,0,u
1994,NS,Nova Scotia,Unspecified,Federal land,25000,E
1994,NT,Northwest Territories,Softwoods,Provincial land,0,n
1994,NT,Northwest Territories,Softwoods,Private land,0,n
1994,NT,Northwest Territories,Hardwoods,Provincial land,0,n
1994,NT,Northwest Territories,Hardwoods,Private land,0,n
1994,NT,Northwest Territories,Unspecified,Provincial land,0,u
1994,NT,Northwest Territories,Unspecified,Private land,0,u
1994,NT,Northwest Territories,Hardwoods,Federal land,0,u
1994,NT,Northwest Territories,Softwoods,Federal land,0,u
1994,NT,Northwest Territories,Unspecified,Federal land,0,u
1994,NT,Northwest Territories,Unspecified,Federal land,1500,E
1994,NU,Nunavut,Hardwoods,Federal land,0,u
1994,NU,Nunavut,Softwoods,Federal land,0,u
1994,NU,Nunavut,Unspecified,Federal land,0,u
1994,ON,Ontario,Unspecified,Private land,0,u
1994,ON,Ontario,Hardwoods,Federal land,0,u
1994,ON,Ontario,Softwoods,Federal land,0,u
1994,ON,Ontario,Unspecified,Federal land,0,u
1994,ON,Ontario,Unspecified,Federal land,1075000,E
1994,ON,Ontario,Hardwoods,Private land,569000,E
1994,ON,Ontario,Softwoods,Private land,2920400,E
1994,ON,Ontario,Softwoods,Provincial land,25002000,E
1994,ON,Ontario,Hardwoods,Provincial land,14751000,E
1994,PE,Prince Edward Island,Softwoods,Provincial land,30000,a
1994,PE,Prince Edward Island,Softwoods,Private land,270000,a
1994,PE,Prince Edward Island,Hardwoods,Provincial land,12900,a
1994,PE,Prince Edward Island,Hardwoods,Private land,177100,a
1994,PE,Prince Edward Island,Unspecified,Provincial land,0,u
1994,PE,Prince Edward Island,Unspecified,Private land,0,u
1994,PE,Prince Edward Island,Hardwoods,Federal land,0,u
1994,PE,Prince Edward Island,Softwoods,Federal land,0,u
1994,PE,Prince Edward Island,Unspecified,Federal land,0,u
1994,PE,Prince Edward Island,Unspecified,Federal land,1100,E
1994,QC,Quebec,Softwoods,Provincial land,31487830,a
1994,QC,Quebec,Softwoods,Private land,5079124,a
1994,QC,Quebec,Hardwoods,Provincial land,11777984,a
1994,QC,Quebec,Hardwoods,Private land,7613349,a
1994,QC,Quebec,Unspecified,Provincial land,0,u
1994,QC,Quebec,Unspecified,Private land,0,u
1994,QC,Quebec,Hardwoods,Federal land,0,u
1994,QC,Quebec,Softwoods,Federal land,0,u
1994,QC,Quebec,Unspecified,Federal land,0,u
1994,QC,Quebec,Unspecified,Federal land,486000,E
1994,SK,Saskatchewan,Softwoods,Provincial land,3864000,r
1994,SK,Saskatchewan,Softwoods,Private land,80000,e
1994,SK,Saskatchewan,Hardwoods,Provincial land,3244000,r
1994,SK,Saskatchewan,Hardwoods,Private land,200000,e
1994,SK,Saskatchewan,Unspecified,Provincial land,0,r
1994,SK,Saskatchewan,Unspecified,Private land,0,e
1994,SK,Saskatchewan,Hardwoods,Federal land,0,u
1994,SK,Saskatchewan,Softwoods,Federal land,0,u
1994,SK,Saskatchewan,Unspecified,Federal land,0,u
1994,SK,Saskatchewan,Unspecified,Federal land,461600,E
1994,YT,Yukon,Softwoods,Provincial land,0,u
1994,YT,Yukon,Softwoods,Private land,0,u
1994,YT,Yukon,Hardwoods,Provincial land,0,u
1994,YT,Yukon,Hardwoods,Private land,0,u
1994,YT,Yukon,Unspecified,Provincial land,0,u
1994,YT,Yukon,Unspecified,Private land,0,u
1994,YT,Yukon,Hardwoods,Federal land,0,u
1994,YT,Yukon,Softwoods,Federal land,0,u
1994,YT,Yukon,Unspecified,Federal land,0,u
1994,YT,Yukon,Unspecified,Federal land,8700,E
1995,AB,Alberta,Hardwoods,Private land,972822,E
1995,AB,Alberta,Softwoods,Private land,1247871,E
1995,AB,Alberta,Softwoods,Provincial land,12804005,a
1995,AB,Alberta,Hardwoods,Provincial land,9271429,a
1995,AB,Alberta,Unspecified,Provincial land,0,u
1995,AB,Alberta,Hardwoods,Federal land,0,u
1995,AB,Alberta,Softwoods,Federal land,0,u
1995,AB,Alberta,Unspecified,Federal land,0,u
1995,AB,Alberta,Unspecified,Federal land,948000,E
1995,BC,British Columbia,Hardwoods,Private land,765580,E
1995,BC,British Columbia,Softwoods,Private land,6928774,E
1995,BC,British Columbia,Softwoods,Private land regulated,2575583,a
1995,BC,British Columbia,Hardwoods,Private land regulated,7780,a
1995,BC,British Columbia,Unspecified,Private land regulated,0,u
1995,BC,British Columbia,Softwoods,Provincial land,65492757,a
1995,BC,British Columbia,Hardwoods,Provincial land,2942300,a
1995,BC,British Columbia,Unspecified,Provincial land,0,u
1995,BC,British Columbia,Hardwoods,Federal land,0,u
1995,BC,British Columbia,Softwoods,Federal land,0,u
1995,BC,British Columbia,Unspecified,Federal land,0,u
1995,BC,British Columbia,Unspecified,Federal land,541000,E
1995,GC,Canada,Hardwoods,Federal land,0,u
1995,GC,Canada,Softwoods,Federal land,0,u
1995,GC,Canada,Unspecified,Federal land,3813180,E
1995,MB,Manitoba,Softwoods,Provincial land,5639060,a
1995,MB,Manitoba,Softwoods,Private land,56160,a
1995,MB,Manitoba,Hardwoods,Provincial land,3260580,a
1995,MB,Manitoba,Hardwoods,Private land,675490,a
1995,MB,Manitoba,Unspecified,Provincial land,0,u
1995,MB,Manitoba,Unspecified,Private land,0,u
1995,MB,Manitoba,Hardwoods,Federal land,0,u
1995,MB,Manitoba,Softwoods,Federal land,0,u
1995,MB,Manitoba,Unspecified,Federal land,0,u
1995,MB,Manitoba,Unspecified,Federal land,95400,E
1995,NB,New Brunswick,Softwoods,Provincial land,3383330,a
1995,NB,New Brunswick,Softwoods,Private land,3459976,a
1995,NB,New Brunswick,Hardwoods,Provincial land,1672526,a
1995,NB,New Brunswick,Hardwoods,Private land,2488064,a
1995,NB,New Brunswick,Unspecified,Provincial land,0,u
1995,NB,New Brunswick,Unspecified,Private land,0,u
1995,NB,New Brunswick,Hardwoods,Federal land,0,u
1995,NB,New Brunswick,Softwoods,Federal land,0,u
1995,NB,New Brunswick,Unspecified,Federal land,0,u
1995,NB,New Brunswick,Unspecified,Federal land,163000,E
1995,NL,Newfoundland and Labrador,Softwoods,Provincial land,1145000,a
1995,NL,Newfoundland and Labrador,Softwoods,Private land,1835000,a
1995,NL,Newfoundland and Labrador,Hardwoods,Provincial land,0,u
1995,NL,Newfoundland and Labrador,Hardwoods,Private land,0,u
1995,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,u
1995,NL,Newfoundland and Labrador,Unspecified,Private land,0,u
1995,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
1995,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
1995,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
1995,NL,Newfoundland and Labrador,Unspecified,Federal land,6880,E
1995,NS,Nova Scotia,Softwoods,Provincial land,850000,a
1995,NS,Nova Scotia,Softwoods,Private land,2900000,a
1995,NS,Nova Scotia,Hardwoods,Provincial land,500000,a
1995,NS,Nova Scotia,Hardwoods,Private land,1000000,a
1995,NS,Nova Scotia,Unspecified,Provincial land,0,u
1995,NS,Nova Scotia,Unspecified,Private land,0,u
1995,NS,Nova Scotia,Hardwoods,Federal land,0,u
1995,NS,Nova Scotia,Softwoods,Federal land,0,u
1995,NS,Nova Scotia,Unspecified,Federal land,0,u
1995,NS,Nova Scotia,Unspecified,Federal land,25000,E
1995,NT,Northwest Territories,Softwoods,Provincial land,0,n
1995,NT,Northwest Territories,Softwoods,Private land,0,n
1995,NT,Northwest Territories,Hardwoods,Provincial land,0,n
1995,NT,Northwest Territories,Hardwoods,Private land,0,n
1995,NT,Northwest Territories,Unspecified,Provincial land,0,u
1995,NT,Northwest Territories,Unspecified,Private land,0,u
1995,NT,Northwest Territories,Hardwoods,Federal land,0,u
1995,NT,Northwest Territories,Softwoods,Federal land,0,u
1995,NT,Northwest Territories,Unspecified,Federal land,0,u
1995,NT,Northwest Territories,Unspecified,Federal land,1500,E
1995,NU,Nunavut,Hardwoods,Federal land,0,u
1995,NU,Nunavut,Softwoods,Federal land,0,u
1995,NU,Nunavut,Unspecified,Federal land,0,u
1995,ON,Ontario,Unspecified,Private land,0,u
1995,ON,Ontario,Hardwoods,Federal land,0,u
1995,ON,Ontario,Softwoods,Federal land,0,u
1995,ON,Ontario,Unspecified,Federal land,0,u
1995,ON,Ontario,Unspecified,Federal land,1075000,E
1995,ON,Ontario,Hardwoods,Private land,538627,E
1995,ON,Ontario,Softwoods,Private land,2785595,E
1995,ON,Ontario,Softwoods,Provincial land,21224000,E
1995,ON,Ontario,Hardwoods,Provincial land,11517000,E
1995,PE,Prince Edward Island,Softwoods,Provincial land,30000,a
1995,PE,Prince Edward Island,Softwoods,Private land,270000,a
1995,PE,Prince Edward Island,Hardwoods,Provincial land,12900,a
1995,PE,Prince Edward Island,Hardwoods,Private land,177100,a
1995,PE,Prince Edward Island,Unspecified,Provincial land,0,u
1995,PE,Prince Edward Island,Unspecified,Private land,0,u
1995,PE,Prince Edward Island,Hardwoods,Federal land,0,u
1995,PE,Prince Edward Island,Softwoods,Federal land,0,u
1995,PE,Prince Edward Island,Unspecified,Federal land,0,u
1995,PE,Prince Edward Island,Unspecified,Federal land,1100,E
1995,QC,Quebec,Softwoods,Provincial land,31821600,a
1995,QC,Quebec,Softwoods,Private land,5188700,a
1995,QC,Quebec,Hardwoods,Provincial land,12627000,a
1995,QC,Quebec,Hardwoods,Private land,7676500,a
1995,QC,Quebec,Unspecified,Provincial land,0,u
1995,QC,Quebec,Unspecified,Private land,0,u
1995,QC,Quebec,Hardwoods,Federal land,0,u
1995,QC,Quebec,Softwoods,Federal land,0,u
1995,QC,Quebec,Unspecified,Federal land,0,u
1995,QC,Quebec,Unspecified,Federal land,486000,E
1995,SK,Saskatchewan,Softwoods,Provincial land,3864000,r
1995,SK,Saskatchewan,Softwoods,Private land,80000,e
1995,SK,Saskatchewan,Hardwoods,Provincial land,3244000,r
1995,SK,Saskatchewan,Hardwoods,Private land,200000,e
1995,SK,Saskatchewan,Unspecified,Provincial land,0,r
1995,SK,Saskatchewan,Unspecified,Private land,0,e
1995,SK,Saskatchewan,Hardwoods,Federal land,0,u
1995,SK,Saskatchewan,Softwoods,Federal land,0,u
1995,SK,Saskatchewan,Unspecified,Federal land,0,u
1995,SK,Saskatchewan,Unspecified,Federal land,461600,E
1995,YT,Yukon,Softwoods,Provincial land,0,u
1995,YT,Yukon,Softwoods,Private land,0,u
1995,YT,Yukon,Hardwoods,Provincial land,0,u
1995,YT,Yukon,Hardwoods,Private land,0,u
1995,YT,Yukon,Unspecified,Provincial land,0,u
1995,YT,Yukon,Unspecified,Private land,0,u
1995,YT,Yukon,Hardwoods,Federal land,0,u
1995,YT,Yukon,Softwoods,Federal land,0,u
1995,YT,Yukon,Unspecified,Federal land,0,u
1995,YT,Yukon,Unspecified,Federal land,8700,E
1996,AB,Alberta,Hardwoods,Private land,1204728,E
1996,AB,Alberta,Softwoods,Private land,1270981,E
1996,AB,Alberta,Softwoods,Provincial land,13338132,a
1996,AB,Alberta,Hardwoods,Provincial land,9701816,a
1996,AB,Alberta,Unspecified,Provincial land,0,u
1996,AB,Alberta,Hardwoods,Federal land,0,u
1996,AB,Alberta,Softwoods,Federal land,0,u
1996,AB,Alberta,Unspecified,Federal land,0,u
1996,AB,Alberta,Unspecified,Federal land,948000,E
1996,BC,British Columbia,Hardwoods,Private land,804202,E
1996,BC,British Columbia,Softwoods,Private land,7073081,E
1996,BC,British Columbia,Softwoods,Private land regulated,2575583,a
1996,BC,British Columbia,Hardwoods,Private land regulated,7780,a
1996,BC,British Columbia,Unspecified,Private land regulated,0,u
1996,BC,British Columbia,Softwoods,Provincial land,65492757,a
1996,BC,British Columbia,Hardwoods,Provincial land,2942300,a
1996,BC,British Columbia,Unspecified,Provincial land,0,u
1996,BC,British Columbia,Hardwoods,Federal land,0,u
1996,BC,British Columbia,Softwoods,Federal land,0,u
1996,BC,British Columbia,Unspecified,Federal land,0,u
1996,BC,British Columbia,Unspecified,Federal land,541000,E
1996,GC,Canada,Hardwoods,Federal land,0,u
1996,GC,Canada,Softwoods,Federal land,0,u
1996,GC,Canada,Unspecified,Federal land,3813180,E
1996,MB,Manitoba,Softwoods,Provincial land,5639060,a
1996,MB,Manitoba,Softwoods,Private land,56160,a
1996,MB,Manitoba,Hardwoods,Provincial land,3260580,a
1996,MB,Manitoba,Hardwoods,Private land,675490,a
1996,MB,Manitoba,Unspecified,Provincial land,0,u
1996,MB,Manitoba,Unspecified,Private land,0,u
1996,MB,Manitoba,Hardwoods,Federal land,0,u
1996,MB,Manitoba,Softwoods,Federal land,0,u
1996,MB,Manitoba,Unspecified,Federal land,0,u
1996,MB,Manitoba,Unspecified,Federal land,95400,E
1996,NB,New Brunswick,Softwoods,Provincial land,3383330,a
1996,NB,New Brunswick,Softwoods,Private land,3459976,a
1996,NB,New Brunswick,Hardwoods,Provincial land,1672526,a
1996,NB,New Brunswick,Hardwoods,Private land,2488064,a
1996,NB,New Brunswick,Unspecified,Provincial land,0,u
1996,NB,New Brunswick,Unspecified,Private land,0,u
1996,NB,New Brunswick,Hardwoods,Federal land,0,u
1996,NB,New Brunswick,Softwoods,Federal land,0,u
1996,NB,New Brunswick,Unspecified,Federal land,0,u
1996,NB,New Brunswick,Unspecified,Federal land,163000,E
1996,NL,Newfoundland and Labrador,Softwoods,Provincial land,1131850,a
1996,NL,Newfoundland and Labrador,Softwoods,Private land,1503200,a
1996,NL,Newfoundland and Labrador,Hardwoods,Provincial land,0,u
1996,NL,Newfoundland and Labrador,Hardwoods,Private land,0,u
1996,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,u
1996,NL,Newfoundland and Labrador,Unspecified,Private land,0,u
1996,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
1996,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
1996,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
1996,NL,Newfoundland and Labrador,Unspecified,Federal land,6880,E
1996,NS,Nova Scotia,Softwoods,Provincial land,850000,a
1996,NS,Nova Scotia,Softwoods,Private land,2900000,a
1996,NS,Nova Scotia,Hardwoods,Provincial land,500000,a
1996,NS,Nova Scotia,Hardwoods,Private land,1000000,a
1996,NS,Nova Scotia,Unspecified,Provincial land,0,u
1996,NS,Nova Scotia,Unspecified,Private land,0,u
1996,NS,Nova Scotia,Hardwoods,Federal land,0,u
1996,NS,Nova Scotia,Softwoods,Federal land,0,u
1996,NS,Nova Scotia,Unspecified,Federal land,0,u
1996,NS,Nova Scotia,Unspecified,Federal land,25000,E
1996,NT,Northwest Territories,Softwoods,Provincial land,0,n
1996,NT,Northwest Territories,Softwoods,Private land,0,n
1996,NT,Northwest Territories,Hardwoods,Provincial land,0,n
1996,NT,Northwest Territories,Hardwoods,Private land,0,n
1996,NT,Northwest Territories,Unspecified,Provincial land,0,u
1996,NT,Northwest Territories,Unspecified,Private land,0,u
1996,NT,Northwest Territories,Hardwoods,Federal land,0,u
1996,NT,Northwest Territories,Softwoods,Federal land,0,u
1996,NT,Northwest Territories,Unspecified,Federal land,0,u
1996,NT,Northwest Territories,Unspecified,Federal land,1500,E
1996,NU,Nunavut,Hardwoods,Federal land,0,u
1996,NU,Nunavut,Softwoods,Federal land,0,u
1996,NU,Nunavut,Unspecified,Federal land,0,u
1996,ON,Ontario,Unspecified,Private land,0,u
1996,ON,Ontario,Hardwoods,Federal land,0,u
1996,ON,Ontario,Softwoods,Federal land,0,u
1996,ON,Ontario,Unspecified,Federal land,0,u
1996,ON,Ontario,Unspecified,Federal land,1075000,E
1996,ON,Ontario,Hardwoods,Private land,585730,E
1996,ON,Ontario,Softwoods,Private land,2649080,E
1996,ON,Ontario,Softwoods,Provincial land,20182000,E
1996,ON,Ontario,Hardwoods,Provincial land,11522000,E
1996,PE,Prince Edward Island,Softwoods,Provincial land,30000,a
1996,PE,Prince Edward Island,Softwoods,Private land,270000,a
1996,PE,Prince Edward Island,Hardwoods,Provincial land,12900,a
1996,PE,Prince Edward Island,Hardwoods,Private land,177100,a
