Year,Annee,ISO,Jurisdiction,Juridiction,Insect_species,Insecte_espece,Area,Data_qualifier,Superficie,Qualificatifs_de_donnees
2006,2006,PE,Prince Edward Island,Île-du-Prince-edouard,Forest tent caterpillar,Livree des forets,300,e,300,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-edouard,Spongy moth,Spongieuse,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-edouard,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-edouard,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-edouard,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-edouard,Bruce spanworm,Arpenteuse de Bruce,250,e,250,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-edouard,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-edouard,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-edouard,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-edouard,Spruce beetle,Dendroctone de l'epinette,300,e,300,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-edouard,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-edouard,Other,Autres,600,e,600,e
2006,2006,QC,Quebec,Quebec,Spruce budworm,Tordeuse des bourgeons de l'epinette,39687,a,39687,a
2006,2006,QC,Quebec,Quebec,Jack pine budworm,Tordeuse du pin gris,71,a,71,a
2006,2006,QC,Quebec,Quebec,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2006,2006,QC,Quebec,Quebec,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2006,2006,QC,Quebec,Quebec,Forest tent caterpillar,Livree des forets,0,a,0,a
2006,2006,QC,Quebec,Quebec,Spongy moth,Spongieuse,0,a,0,a
2006,2006,QC,Quebec,Quebec,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2006,2006,QC,Quebec,Quebec,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2006,2006,QC,Quebec,Quebec,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2006,2006,QC,Quebec,Quebec,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2006,2006,QC,Quebec,Quebec,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2006,2006,QC,Quebec,Quebec,Large aspen tortrix,Tordeuse du tremble,89036,e,89036,e
2006,2006,QC,Quebec,Quebec,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2006,2006,QC,Quebec,Quebec,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2006,2006,QC,Quebec,Quebec,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2006,2006,QC,Quebec,Quebec,Other,Autres,1182,a,1182,a
2006,2006,SK,Saskatchewan,Saskatchewan,Spruce budworm,Tordeuse des bourgeons de l'epinette,127095,a,127095,a
2006,2006,SK,Saskatchewan,Saskatchewan,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Forest tent caterpillar,Livree des forets,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Spongy moth,Spongieuse,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2006,2006,SK,Saskatchewan,Saskatchewan,Other,Autres,11236,a,11236,a
2006,2006,YT,Yukon,Yukon,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2006,2006,YT,Yukon,Yukon,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2006,2006,YT,Yukon,Yukon,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2006,2006,YT,Yukon,Yukon,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2006,2006,YT,Yukon,Yukon,Forest tent caterpillar,Livree des forets,0,a,0,a
2006,2006,YT,Yukon,Yukon,Spongy moth,Spongieuse,0,a,0,a
2006,2006,YT,Yukon,Yukon,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2006,2006,YT,Yukon,Yukon,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2006,2006,YT,Yukon,Yukon,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2006,2006,YT,Yukon,Yukon,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2006,2006,YT,Yukon,Yukon,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2006,2006,YT,Yukon,Yukon,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2006,2006,YT,Yukon,Yukon,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2006,2006,YT,Yukon,Yukon,Spruce beetle,Dendroctone de l'epinette,41175,a,41175,a
2006,2006,YT,Yukon,Yukon,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2006,2006,YT,Yukon,Yukon,Other,Autres,1240,a,1240,a
2007,2007,AB,Alberta,Alberta,Spruce budworm,Tordeuse des bourgeons de l'epinette,142831,a,142831,a
2007,2007,AB,Alberta,Alberta,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2007,2007,AB,Alberta,Alberta,Mountain pine beetle,Dendroctone du pin ponderosa,0,s,0,s
2007,2007,AB,Alberta,Alberta,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2007,2007,AB,Alberta,Alberta,Forest tent caterpillar,Livree des forets,1836213,a,1836213,a
2007,2007,AB,Alberta,Alberta,Spongy moth,Spongieuse,0,a,0,a
2007,2007,AB,Alberta,Alberta,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2007,2007,AB,Alberta,Alberta,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2007,2007,AB,Alberta,Alberta,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2007,2007,AB,Alberta,Alberta,Bruce spanworm,Arpenteuse de Bruce,730761,a,730761,a
2007,2007,AB,Alberta,Alberta,Western spruce budworm,Tordeuse occidentale de l'epinette,17679,a,17679,a
2007,2007,AB,Alberta,Alberta,Large aspen tortrix,Tordeuse du tremble,810070,a,810070,a
2007,2007,AB,Alberta,Alberta,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2007,2007,AB,Alberta,Alberta,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2007,2007,AB,Alberta,Alberta,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2007,2007,AB,Alberta,Alberta,Other,Autres,0,a,0,a
2007,2007,BC,British Columbia,Colombie-Britannique,Spruce budworm,Tordeuse des bourgeons de l'epinette,1137,a,1137,a
2007,2007,BC,British Columbia,Colombie-Britannique,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2007,2007,BC,British Columbia,Colombie-Britannique,Mountain pine beetle,Dendroctone du pin ponderosa,10051919,a,10051919,a
2007,2007,BC,British Columbia,Colombie-Britannique,Hemlock looper,Arpenteuse de la pruche,820,a,820,a
2007,2007,BC,British Columbia,Colombie-Britannique,Forest tent caterpillar,Livree des forets,2829,a,2829,a
2007,2007,BC,British Columbia,Colombie-Britannique,Spongy moth,Spongieuse,0,a,0,a
2007,2007,BC,British Columbia,Colombie-Britannique,Blackheaded budworm,Tordeuse a tete noire de l'epinette,588,a,588,a
2007,2007,BC,British Columbia,Colombie-Britannique,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2007,2007,BC,British Columbia,Colombie-Britannique,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2007,2007,BC,British Columbia,Colombie-Britannique,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2007,2007,BC,British Columbia,Colombie-Britannique,Western spruce budworm,Tordeuse occidentale de l'epinette,847344,a,847344,a
2007,2007,BC,British Columbia,Colombie-Britannique,Large aspen tortrix,Tordeuse du tremble,61910,a,61910,a
2007,2007,BC,British Columbia,Colombie-Britannique,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,39854,a,39854,a
2007,2007,BC,British Columbia,Colombie-Britannique,Spruce beetle,Dendroctone de l'epinette,36775,a,36775,a
2007,2007,BC,British Columbia,Colombie-Britannique,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2007,2007,BC,British Columbia,Colombie-Britannique,Other,Autres,1646180,a,1646180,a
2007,2007,MB,Manitoba,Manitoba,Spruce budworm,Tordeuse des bourgeons de l'epinette,178303,r,178303,r
2007,2007,MB,Manitoba,Manitoba,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Forest tent caterpillar,Livree des forets,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Spongy moth,Spongieuse,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2007,2007,MB,Manitoba,Manitoba,Other,Autres,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Forest tent caterpillar,Livree des forets,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Spongy moth,Spongieuse,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,Other,Autres,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce budworm,Tordeuse des bourgeons de l'epinette,11900,a,11900,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hemlock looper,Arpenteuse de la pruche,9000,a,9000,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Forest tent caterpillar,Livree des forets,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spongy moth,Spongieuse,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Balsam fir sawfly,Diprion du sapin,39400,a,39400,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other,Autres,11000,a,11000,a
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Forest tent caterpillar,Livree des forets,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Spongy moth,Spongieuse,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Swaine jack pine sawfly,Diprion de Swaine,0,n,0,n
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Bruce spanworm,Arpenteuse de Bruce,0,n,0,n
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Large aspen tortrix,Tordeuse du tremble,0,n,0,n
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Spruce beetle,Dendroctone de l'epinette,20000,e,20000,e
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Aspen twoleaf tier,Noctuelle decolorie,0,n,0,n
2007,2007,NS,Nova Scotia,Nouvelle-ecosse,Other,Autres,0,a,0,a
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Mountain pine beetle,Dendroctone du pin ponderosa,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Forest tent caterpillar,Livree des forets,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Spongy moth,Spongieuse,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Western spruce budworm,Tordeuse occidentale de l'epinette,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Aspen twoleaf tier,Noctuelle decolorie,0,u,0,u
2007,2007,NT,Northwest Territories,Territoires du Nord-Ouest,Other,Autres,0,u,0,u
2007,2007,ON,Ontario,Ontario,Spruce budworm,Tordeuse des bourgeons de l'epinette,849045,a,849045,a
2007,2007,ON,Ontario,Ontario,Jack pine budworm,Tordeuse du pin gris,536051,a,536051,a
2007,2007,ON,Ontario,Ontario,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2007,2007,ON,Ontario,Ontario,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2007,2007,ON,Ontario,Ontario,Forest tent caterpillar,Livree des forets,371494,a,371494,a
2007,2007,ON,Ontario,Ontario,Spongy moth,Spongieuse,31094,a,31094,a
2007,2007,ON,Ontario,Ontario,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2007,2007,ON,Ontario,Ontario,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2007,2007,ON,Ontario,Ontario,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2007,2007,ON,Ontario,Ontario,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2007,2007,ON,Ontario,Ontario,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2007,2007,ON,Ontario,Ontario,Large aspen tortrix,Tordeuse du tremble,81947,a,81947,a
2007,2007,ON,Ontario,Ontario,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2007,2007,ON,Ontario,Ontario,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2007,2007,ON,Ontario,Ontario,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2007,2007,ON,Ontario,Ontario,Other,Autres,75564,a,75564,a
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Mountain pine beetle,Dendroctone du pin ponderosa,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Forest tent caterpillar,Livree des forets,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Spongy moth,Spongieuse,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Western spruce budworm,Tordeuse occidentale de l'epinette,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Aspen twoleaf tier,Noctuelle decolorie,0,u,0,u
2007,2007,PE,Prince Edward Island,Île-du-Prince-edouard,Other,Autres,0,u,0,u
2007,2007,QC,Quebec,Quebec,Spruce budworm,Tordeuse des bourgeons de l'epinette,77575,a,77575,a
2007,2007,QC,Quebec,Quebec,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2007,2007,QC,Quebec,Quebec,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2007,2007,QC,Quebec,Quebec,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2007,2007,QC,Quebec,Quebec,Forest tent caterpillar,Livree des forets,0,a,0,a
2007,2007,QC,Quebec,Quebec,Spongy moth,Spongieuse,0,a,0,a
2007,2007,QC,Quebec,Quebec,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2007,2007,QC,Quebec,Quebec,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2007,2007,QC,Quebec,Quebec,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2007,2007,QC,Quebec,Quebec,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2007,2007,QC,Quebec,Quebec,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2007,2007,QC,Quebec,Quebec,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2007,2007,QC,Quebec,Quebec,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2007,2007,QC,Quebec,Quebec,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2007,2007,QC,Quebec,Quebec,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2007,2007,QC,Quebec,Quebec,Other,Autres,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Spruce budworm,Tordeuse des bourgeons de l'epinette,89578,a,89578,a
2007,2007,SK,Saskatchewan,Saskatchewan,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Forest tent caterpillar,Livree des forets,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Spongy moth,Spongieuse,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2007,2007,SK,Saskatchewan,Saskatchewan,Large aspen tortrix,Tordeuse du tremble,58465,a,58465,a
