Year,Annee,ISO,Jurisdiction,Juridiction,Category,Categorie,Species-group,Groupe-d'especes,Tenure-En,Tenure-Fr,Volume
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,1434
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,4575
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,8104
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,29244
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,558
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,19000
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,NU,Nunavut,Nunavut,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,NU,Nunavut,Nunavut,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,NU,Nunavut,Nunavut,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,NU,Nunavut,Nunavut,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,NU,Nunavut,Nunavut,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,NU,Nunavut,Nunavut,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,13894272
2000,2000,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,933784
2000,2000,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,1444685
2000,2000,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,363520
2000,2000,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,60
2000,2000,ON,Ontario,Ontario,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,4654878
2000,2000,ON,Ontario,Ontario,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,715137
2000,2000,ON,Ontario,Ontario,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,2608100
2000,2000,ON,Ontario,Ontario,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,300379
2000,2000,ON,Ontario,Ontario,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,ON,Ontario,Ontario,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2000,2000,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,15003
2000,2000,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2000,2000,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,2827604
2000,2000,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,771015
2000,2000,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2000,2000,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,9695
2000,2000,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,0
2000,2000,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,100145
2000,2000,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,655
2000,2000,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2000,2000,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,4760
2000,2000,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,ON,Ontario,Ontario,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,ON,Ontario,Ontario,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,ON,Ontario,Ontario,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2000,2000,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,3559
2000,2000,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2000,2000,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,1898
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,337783
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,335
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,4845
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,1202
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,109309
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,22024
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,17454
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,33441
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2000,2000,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,0
