Year,Jurisdiction,Trade Type,Commodity Group,Product,Quantity
2003,British Columbia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),62985
2003,British Columbia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),8334
2003,British Columbia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),114886
2003,British Columbia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),123578
2003,British Columbia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),220229
2003,British Columbia,Imports,Wood-Fabricated Materials,Veneer (square metres),6375867
2003,Manitoba,Imports,Primary Wood Products,Logs (cubic metres),1468
2003,Manitoba,Imports,Pulp and Paper Products,Newsprint (tonnes),79
2003,Manitoba,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),125406
2003,Manitoba,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),539
2003,Manitoba,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),58694
2003,Manitoba,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),7168
2003,Manitoba,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),25886
2003,Manitoba,Imports,Wood-Fabricated Materials,Plywood (cubic metres),12914
2003,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),4642
2003,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),1016315
2003,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),884060
2003,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),21854
2003,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),2445
2003,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),58018
2003,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),7558
2003,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),26935
2003,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),29683
2003,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),853
2003,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),11101
2003,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),49518
2003,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),2469716
2003,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2778
2003,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),65
2003,Northwest Territories,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2
2003,Nova Scotia,Imports,Pulp and Paper Products,Newsprint (tonnes),132
2003,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),14339
2003,Nova Scotia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),221
2003,Nova Scotia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),70
2003,Nova Scotia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2
2003,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),508
2003,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1235
2003,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),105
2003,Nova Scotia,Imports,Wood-Fabricated Materials,Veneer (square metres),950536
2003,Ontario,Imports,Primary Wood Products,Logs (cubic metres),359885
2003,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),149911
2003,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),20204
2003,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1780852
2003,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),97543
2003,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),709955
2003,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),42354
2003,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),82507
2003,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),170061
2003,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),113867
2003,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),66569749
2003,Prince Edward Island,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),3
2003,Prince Edward Island,Imports,Wood-Fabricated Materials,Plywood (cubic metres),24
2003,Prince Edward Island,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),7
2003,Quebec,Imports,Primary Wood Products,Logs (cubic metres),3487459
2003,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),625703
2003,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),18096
2003,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),506948
2003,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),94539
2003,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),237033
2003,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),17875
2003,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),11323
2003,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),73845
2003,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),172354
2003,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),10355326
2003,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),406
2003,Saskatchewan,Imports,Pulp and Paper Products,Newsprint (tonnes),31
2003,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),17218
2003,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),211
2003,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),12066
2003,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2641
2003,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),2626
2003,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1653
2003,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),797
2003,Saskatchewan,Imports,Wood-Fabricated Materials,Veneer (square metres),1024187
2003,Yukon,Imports,Wood-Fabricated Materials,Plywood (cubic metres),4
2004,Canada,Imports,Primary Wood Products,Logs (cubic metres),5153777
2004,Canada,Imports,Primary Wood Products,Pulpwood (cubic metres),1041878
2004,Canada,Imports,Pulp and Paper Products,Newsprint (tonnes),62287
2004,Canada,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),3596876
2004,Canada,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),277013
2004,Canada,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),2065633
2004,Canada,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),130098
2004,Canada,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),381711
2004,Canada,Imports,Wood-Fabricated Materials,Plywood (cubic metres),689496
2004,Canada,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),654946
2004,Canada,Imports,Wood-Fabricated Materials,Veneer (square metres),101052724
2004,Alberta,Imports,Primary Wood Products,Logs (cubic metres),1179
2004,Alberta,Imports,Pulp and Paper Products,Newsprint (tonnes),331
2004,Alberta,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),114850
2004,Alberta,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),7995
2004,Alberta,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),57382
2004,Alberta,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2790
2004,Alberta,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),21235
2004,Alberta,Imports,Wood-Fabricated Materials,Plywood (cubic metres),13200
2004,Alberta,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3087
2004,Alberta,Imports,Wood-Fabricated Materials,Veneer (square metres),258352
2004,British Columbia,Imports,Primary Wood Products,Logs (cubic metres),25449
2004,British Columbia,Imports,Primary Wood Products,Pulpwood (cubic metres),49928
2004,British Columbia,Imports,Pulp and Paper Products,Newsprint (tonnes),23356
2004,British Columbia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),391240
2004,British Columbia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),56900
2004,British Columbia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),129294
2004,British Columbia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),9041
2004,British Columbia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),179634
2004,British Columbia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),213176
2004,British Columbia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),248680
2004,British Columbia,Imports,Wood-Fabricated Materials,Veneer (square metres),15243720
2004,Manitoba,Imports,Primary Wood Products,Logs (cubic metres),3867
2004,Manitoba,Imports,Pulp and Paper Products,Newsprint (tonnes),4
2004,Manitoba,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),194291
2004,Manitoba,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),637
2004,Manitoba,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),82531
2004,Manitoba,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),11769
2004,Manitoba,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),9481
2004,Manitoba,Imports,Wood-Fabricated Materials,Plywood (cubic metres),30712
2004,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),8410
2004,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),1893205
2004,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),912199
2004,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),4372
2004,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),2285
2004,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),54212
2004,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),12051
2004,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),49722
2004,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),25250
2004,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),2152
2004,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),11843
2004,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),44419
2004,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),1371956
2004,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),3490
2004,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Plywood (cubic metres),2861
2004,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),109
2004,Nova Scotia,Imports,Primary Wood Products,Logs (cubic metres),7
2004,Nova Scotia,Imports,Pulp and Paper Products,Newsprint (tonnes),1
2004,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),12860
2004,Nova Scotia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),39
2004,Nova Scotia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),3272
2004,Nova Scotia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),538
2004,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),653
2004,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1050
2004,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),361
2004,Nova Scotia,Imports,Wood-Fabricated Materials,Veneer (square metres),1241293
2004,Ontario,Imports,Primary Wood Products,Logs (cubic metres),405111
2004,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),245497
2004,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),23728
2004,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2174240
2004,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),97476
2004,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1307667
2004,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),58759
2004,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),158595
2004,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),313342
2004,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),139127
2004,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),69164829
2004,Prince Edward Island,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2
2004,Prince Edward Island,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),70
2004,Quebec,Imports,Primary Wood Products,Logs (cubic metres),3805899
2004,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),742081
2004,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),12582
2004,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),624989
2004,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),101095
2004,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),400623
2004,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),20159
2004,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),8051
2004,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),99705
2004,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),209660
2004,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),10496165
2004,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),66
2004,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),26704
2004,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),41
2004,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),35142
2004,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1792
2004,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),1910
2004,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),3607
2004,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1023
2004,Saskatchewan,Imports,Wood-Fabricated Materials,Veneer (square metres),1383204
2005,Canada,Imports,Primary Wood Products,Logs (cubic metres),5187525
2005,Canada,Imports,Primary Wood Products,Pulpwood (cubic metres),609521
2005,Canada,Imports,Pulp and Paper Products,Newsprint (tonnes),74515
2005,Canada,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),3706678
2005,Canada,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),317884
2005,Canada,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1580590
2005,Canada,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),129871
2005,Canada,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),362621
2005,Canada,Imports,Wood-Fabricated Materials,Plywood (cubic metres),702256
2005,Canada,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),899709
2005,Canada,Imports,Wood-Fabricated Materials,Veneer (square metres),106498987
2005,Alberta,Imports,Primary Wood Products,Logs (cubic metres),1658
2005,Alberta,Imports,Primary Wood Products,Pulpwood (cubic metres),205
2005,Alberta,Imports,Pulp and Paper Products,Newsprint (tonnes),32
2005,Alberta,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),129813
2005,Alberta,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),6900
2005,Alberta,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),59710
2005,Alberta,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1416
2005,Alberta,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),19189
2005,Alberta,Imports,Wood-Fabricated Materials,Plywood (cubic metres),25737
2005,Alberta,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2154
2005,Alberta,Imports,Wood-Fabricated Materials,Veneer (square metres),1166906
