Year,Jurisdiction,Trade Type,Commodity Group,Product,Quantity
2013,Saskatchewan,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),208333
2014,Canada,Exports,Primary Wood Products,Logs (cubic metres),6416107
2014,Canada,Exports,Primary Wood Products,Pulpwood (cubic metres),264013
2014,Canada,Exports,Pulp and Paper Products,Newsprint (tonnes),3846864
2014,Canada,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),4610272
2014,Canada,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),9680200
2014,Canada,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),569591
2014,Canada,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),4403689
2014,Canada,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),874778
2014,Canada,Exports,Wood-Fabricated Materials,Plywood (cubic metres),499342
2014,Canada,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),40005621
2014,Canada,Exports,Wood-Fabricated Materials,Veneer (square metres),229861606
2014,Alberta,Exports,Primary Wood Products,Logs (cubic metres),1400
2014,Alberta,Exports,Pulp and Paper Products,Newsprint (tonnes),201994
2014,Alberta,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),35436
2014,Alberta,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),2142150
2014,Alberta,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),92
2014,Alberta,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),917238
2014,Alberta,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),336
2014,Alberta,Exports,Wood-Fabricated Materials,Plywood (cubic metres),28947
2014,Alberta,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3236819
2014,Alberta,Exports,Wood-Fabricated Materials,Veneer (square metres),39120
2014,British Columbia,Exports,Primary Wood Products,Logs (cubic metres),6263741
2014,British Columbia,Exports,Primary Wood Products,Pulpwood (cubic metres),5371
2014,British Columbia,Exports,Pulp and Paper Products,Newsprint (tonnes),517136
2014,British Columbia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),752081
2014,British Columbia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),4137897
2014,British Columbia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),24167
2014,British Columbia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1185420
2014,British Columbia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),690
2014,British Columbia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),223013
2014,British Columbia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),25845152
2014,British Columbia,Exports,Wood-Fabricated Materials,Veneer (square metres),185217977
2014,Manitoba,Exports,Primary Wood Products,Logs (cubic metres),269
2014,Manitoba,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),154682
2014,Manitoba,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),229
2014,Manitoba,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),244651
2014,Manitoba,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),452
2014,Manitoba,Exports,Wood-Fabricated Materials,Plywood (cubic metres),627
2014,Manitoba,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),55774
2014,Manitoba,Exports,Wood-Fabricated Materials,Veneer (square metres),5
2014,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),5787
2014,New Brunswick,Exports,Pulp and Paper Products,Newsprint (tonnes),62
2014,New Brunswick,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),531850
2014,New Brunswick,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),654442
2014,New Brunswick,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),16602
2014,New Brunswick,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),794
2014,New Brunswick,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),17773
2014,New Brunswick,Exports,Wood-Fabricated Materials,Plywood (cubic metres),209
2014,New Brunswick,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2133154
2014,New Brunswick,Exports,Wood-Fabricated Materials,Veneer (square metres),451259
2014,Newfoundland and Labrador,Exports,Pulp and Paper Products,Newsprint (tonnes),276156
2014,Newfoundland and Labrador,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),76
2014,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),27114
2014,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Veneer (square metres),164
2014,Northwest Territories,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),8
2014,Nova Scotia,Exports,Primary Wood Products,Pulpwood (cubic metres),397
2014,Nova Scotia,Exports,Pulp and Paper Products,Newsprint (tonnes),214
2014,Nova Scotia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),260707
2014,Nova Scotia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),273596
2014,Nova Scotia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),124
2014,Nova Scotia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1272
2014,Nova Scotia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),543
2014,Nova Scotia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),599
2014,Nova Scotia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),494595
2014,Nova Scotia,Exports,Wood-Fabricated Materials,Veneer (square metres),18
2014,Nunavut,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2014,Ontario,Exports,Primary Wood Products,Logs (cubic metres),134743
2014,Ontario,Exports,Primary Wood Products,Pulpwood (cubic metres),250718
2014,Ontario,Exports,Pulp and Paper Products,Newsprint (tonnes),538511
2014,Ontario,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),651881
2014,Ontario,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),671466
2014,Ontario,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),192847
2014,Ontario,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),842159
2014,Ontario,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),154981
2014,Ontario,Exports,Wood-Fabricated Materials,Plywood (cubic metres),93544
2014,Ontario,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2105159
2014,Ontario,Exports,Wood-Fabricated Materials,Veneer (square metres),2788557
2014,Prince Edward Island,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),21
2014,Prince Edward Island,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),45
2014,Prince Edward Island,Exports,Wood-Fabricated Materials,Plywood (cubic metres),13
2014,Prince Edward Island,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),64
2014,Quebec,Exports,Primary Wood Products,Logs (cubic metres),10167
2014,Quebec,Exports,Primary Wood Products,Pulpwood (cubic metres),7527
2014,Quebec,Exports,Pulp and Paper Products,Newsprint (tonnes),2312791
2014,Quebec,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),2223415
2014,Quebec,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1433926
2014,Quebec,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),335527
2014,Quebec,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),610266
2014,Quebec,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),699765
2014,Quebec,Exports,Wood-Fabricated Materials,Plywood (cubic metres),152056
2014,Quebec,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),5789254
2014,Quebec,Exports,Wood-Fabricated Materials,Veneer (square metres),41364506
2014,Saskatchewan,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),122
2014,Saskatchewan,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),359620
2014,Saskatchewan,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),3
2014,Saskatchewan,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),601844
2014,Saskatchewan,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),238
2014,Saskatchewan,Exports,Wood-Fabricated Materials,Plywood (cubic metres),334
2014,Saskatchewan,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),318528
2015,Canada,Exports,Primary Wood Products,Logs (cubic metres),5760563
2015,Canada,Exports,Primary Wood Products,Pulpwood (cubic metres),279210
2015,Canada,Exports,Pulp and Paper Products,Newsprint (tonnes),3314038
2015,Canada,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),4352549
2015,Canada,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),9922085
2015,Canada,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),531726
2015,Canada,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),4792022
2015,Canada,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),917963
2015,Canada,Exports,Wood-Fabricated Materials,Plywood (cubic metres),556815
2015,Canada,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),41352636
2015,Canada,Exports,Wood-Fabricated Materials,Veneer (square metres),253960990
2015,Alberta,Exports,Primary Wood Products,Logs (cubic metres),37
2015,Alberta,Exports,Pulp and Paper Products,Newsprint (tonnes),213781
2015,Alberta,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),30007
2015,Alberta,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),2278763
2015,Alberta,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),17
2015,Alberta,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1154151
2015,Alberta,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),722
2015,Alberta,Exports,Wood-Fabricated Materials,Plywood (cubic metres),24596
2015,Alberta,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3769086
2015,Alberta,Exports,Wood-Fabricated Materials,Veneer (square metres),10706
2015,British Columbia,Exports,Primary Wood Products,Logs (cubic metres),5533726
2015,British Columbia,Exports,Primary Wood Products,Pulpwood (cubic metres),33399
2015,British Columbia,Exports,Pulp and Paper Products,Newsprint (tonnes),374457
2015,British Columbia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),659938
2015,British Columbia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),4273496
2015,British Columbia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),25248
2015,British Columbia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1410379
2015,British Columbia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),1279
2015,British Columbia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),267817
2015,British Columbia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),26199850
2015,British Columbia,Exports,Wood-Fabricated Materials,Veneer (square metres),207607143
2015,Manitoba,Exports,Primary Wood Products,Logs (cubic metres),520
2015,Manitoba,Exports,Primary Wood Products,Pulpwood (cubic metres),1722
2015,Manitoba,Exports,Pulp and Paper Products,Newsprint (tonnes),20
2015,Manitoba,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),125936
2015,Manitoba,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),512
2015,Manitoba,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),545
2015,Manitoba,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),189469
2015,Manitoba,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),2449
2015,Manitoba,Exports,Wood-Fabricated Materials,Plywood (cubic metres),1026
2015,Manitoba,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),30768
2015,Manitoba,Exports,Wood-Fabricated Materials,Veneer (square metres),0
2015,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),18260
2015,New Brunswick,Exports,Primary Wood Products,Pulpwood (cubic metres),1872
2015,New Brunswick,Exports,Pulp and Paper Products,Newsprint (tonnes),146
2015,New Brunswick,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),531160
2015,New Brunswick,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),652084
2015,New Brunswick,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),14121
2015,New Brunswick,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2617
2015,New Brunswick,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),34323
2015,New Brunswick,Exports,Wood-Fabricated Materials,Plywood (cubic metres),344
2015,New Brunswick,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2210998
2015,New Brunswick,Exports,Wood-Fabricated Materials,Veneer (square metres),436833
2015,Newfoundland and Labrador,Exports,Pulp and Paper Products,Newsprint (tonnes),278130
2015,Newfoundland and Labrador,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),2
2015,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),3
2015,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Plywood (cubic metres),129
2015,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),28374
2015,Nova Scotia,Exports,Primary Wood Products,Logs (cubic metres),37
2015,Nova Scotia,Exports,Primary Wood Products,Pulpwood (cubic metres),766
2015,Nova Scotia,Exports,Pulp and Paper Products,Newsprint (tonnes),1898
2015,Nova Scotia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),271736
2015,Nova Scotia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),292103
2015,Nova Scotia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),31
2015,Nova Scotia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2887
2015,Nova Scotia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),1226
2015,Nova Scotia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),493
2015,Nova Scotia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),489717
2015,Nova Scotia,Exports,Wood-Fabricated Materials,Veneer (square metres),777
2015,Ontario,Exports,Primary Wood Products,Logs (cubic metres),195719
2015,Ontario,Exports,Primary Wood Products,Pulpwood (cubic metres),231140
2015,Ontario,Exports,Pulp and Paper Products,Newsprint (tonnes),434566
2015,Ontario,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),639494
2015,Ontario,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),604961
2015,Ontario,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),152186
2015,Ontario,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),875472
2015,Ontario,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),194174
2015,Ontario,Exports,Wood-Fabricated Materials,Plywood (cubic metres),93168
2015,Ontario,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2323775
2015,Ontario,Exports,Wood-Fabricated Materials,Veneer (square metres),2705860
2015,Prince Edward Island,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),35
2015,Quebec,Exports,Primary Wood Products,Logs (cubic metres),12264
2015,Quebec,Exports,Primary Wood Products,Pulpwood (cubic metres),10311
2015,Quebec,Exports,Pulp and Paper Products,Newsprint (tonnes),2011040
2015,Quebec,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),2094043
2015,Quebec,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1527996
2015,Quebec,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),339575
2015,Quebec,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),495200
2015,Quebec,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),682640
2015,Quebec,Exports,Wood-Fabricated Materials,Plywood (cubic metres),168955
2015,Quebec,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),5860144
2015,Quebec,Exports,Wood-Fabricated Materials,Veneer (square metres),43117265
